area,bedrooms,bathrooms,age,location,property_type,floor,facing,amenities_score,price
1458.9,4,4,15,Kondapur,Apartment,23,South-West,5.34,11275606.26
1046.7,3,2,0,Gachibowli,Villa,1,South-West,8.56,15017429.11
1129.6,3,2,5,Madhapur,Studio,11,North-East,5.29,9431890.03
2244.2,2,2,3,Miyapur,Apartment,16,North,8.49,11975640.53
1287.7,2,2,14,Uppal,Apartment,2,West,0.64,3610026.74
1202.2,1,1,9,Uppal,Studio,0,West,3.73,3038886.83
1303.7,5,5,11,Madhapur,Apartment,4,South,4.35,12725192.49
1650.0,3,3,26,Gachibowli,Apartment,5,South,8.02,15243473.01
831.4,4,3,23,Gachibowli,Studio,21,North,6.11,6353565.67
1635.0,2,2,27,Kondapur,Studio,3,North,7.85,8288992.14
1540.7,2,1,28,Kukatpally,Independent House,16,North-East,3.39,8215350.08
416.2,2,1,8,LB Nagar,Independent House,8,South,9.34,1551887.23
2386.8,2,1,21,LB Nagar,Studio,13,East,8.14,5968302.22
2203.4,3,3,30,Banjara Hills,Independent House,22,East,9.15,31988072.44
959.7,4,4,10,Miyapur,Independent House,21,West,2.63,4674428.7
782.7,4,3,13,Madhapur,Villa,1,North,0.07,9379216.91
1525.4,3,2,18,Gachibowli,Independent House,2,North-East,6.15,15771961.12
615.8,2,2,27,Kukatpally,Apartment,8,North,4.93,3152518.39
2150.4,3,3,5,Banjara Hills,Apartment,20,North,7.79,39194498.91
1142.4,3,2,16,Madhapur,Apartment,18,East,0.97,9600293.21
2292.0,3,2,8,Kukatpally,Apartment,15,East,5.95,12738244.5
946.6,3,3,24,Madhapur,Apartment,21,South-West,1.99,7993256.8
1338.3,1,1,8,Kukatpally,Apartment,4,South-West,5.15,6931274.15
2097.0,1,1,12,Kondapur,Villa,18,East,1.58,16667501.65
1222.2,5,5,12,Uppal,Apartment,24,North,9.12,5103402.25
1549.7,3,3,2,Gachibowli,Apartment,24,South-West,1.83,17245081.52
2001.0,5,5,23,Banjara Hills,Apartment,17,North-East,5.75,27747656.63
1094.2,2,2,8,Kukatpally,Apartment,17,East,0.06,5315540.97
706.0,3,2,17,Madhapur,Villa,5,North,1.56,7971473.61
597.7,2,2,24,Miyapur,Apartment,18,South-West,4.99,2889682.34
1720.9,4,3,27,Banjara Hills,Apartment,6,West,0.41,20477088.5
1613.8,2,1,32,Kukatpally,Villa,10,South,5.43,10283484.9
1983.9,3,3,4,LB Nagar,Apartment,2,West,1.84,5445415.58
1249.3,2,1,21,Banjara Hills,Apartment,7,West,7.27,16891388.95
613.1,1,1,11,Madhapur,Villa,1,South-West,8.68,6679173.77
300.0,2,1,26,Uppal,Independent House,11,West,7.59,1034562.91
2977.4,3,3,13,Kukatpally,Villa,1,South,0.63,21884061.67
1689.8,4,3,0,Gachibowli,Villa,19,North,4.96,27092380.58
1475.2,5,4,29,Gachibowli,Studio,16,South,1.11,10579076.01
1553.3,3,3,26,Uppal,Apartment,16,North-East,4.09,5270100.57
612.8,3,3,11,Uppal,Villa,17,South,8.4,3402397.59
962.8,3,3,29,Madhapur,Independent House,19,East,0.41,8910073.21
2358.8,1,1,14,Kondapur,Apartment,16,West,2.52,15216927.72
1762.1,4,4,14,Uppal,Studio,15,West,8.27,5382754.67
980.0,3,2,10,Gachibowli,Apartment,4,North-East,4.06,8833246.13
725.3,3,3,17,Gachibowli,Studio,18,North-East,2.35,6028681.48
1116.4,1,1,34,Uppal,Independent House,12,East,9.49,3617010.96
1226.5,2,2,1,Gachibowli,Apartment,3,South,1.56,11113628.9
2527.0,2,2,20,Uppal,Apartment,12,North,7.89,9247963.66
1296.5,5,4,6,Kondapur,Studio,8,North,1.78,8419191.23
745.7,3,2,4,LB Nagar,Independent House,4,South-West,9.63,2906545.03
1367.8,3,2,1,Banjara Hills,Apartment,14,East,7.86,21624792.79
1545.4,3,2,9,LB Nagar,Apartment,22,North-East,2.76,4589240.17
695.7,3,3,25,Gachibowli,Villa,0,South,9.84,8538248.67
1621.2,2,1,25,Banjara Hills,Apartment,3,West,1.14,19053583.76
2064.9,1,1,27,Miyapur,Independent House,22,West,8.6,9612102.97
1476.3,3,3,5,Kukatpally,Independent House,17,East,6.99,10135688.95
961.6,2,1,3,Uppal,Apartment,5,South,1.74,3458608.55
1109.1,2,1,34,Banjara Hills,Independent House,9,South,5.46,14463976.27
487.6,2,2,32,Banjara Hills,Apartment,2,West,0.12,5455240.6
1326.4,2,1,24,Kukatpally,Studio,21,North,5.73,5994989.34
1570.9,4,3,29,LB Nagar,Studio,16,South-West,5.82,4002929.33
906.9,4,4,28,Kondapur,Apartment,5,North-East,4.09,5782371.19
2466.8,5,4,20,Uppal,Apartment,4,South,8.24,8006498.93
1835.8,5,5,16,LB Nagar,Apartment,17,East,9.31,6010710.93
414.0,2,1,34,Uppal,Studio,14,South,5.34,1087285.03
425.3,2,2,23,Kukatpally,Apartment,18,North,6.74,1972556.96
858.8,3,2,30,Miyapur,Independent House,6,South-West,1.46,3571793.79
2265.3,1,1,7,Kukatpally,Studio,24,West,9.98,10458630.64
1890.0,5,5,7,Miyapur,Apartment,4,South-West,8.58,10225642.25
2293.0,1,1,22,Kukatpally,Independent House,4,South-West,9.49,11774825.79
1405.6,3,3,33,Kukatpally,Apartment,18,North-East,7.78,7885532.37
1284.8,3,2,21,Kondapur,Independent House,14,South,3.23,9228722.74
713.9,4,3,15,Miyapur,Apartment,9,South,2.22,3039450.06
1592.3,3,2,0,Uppal,Studio,18,South-West,5.11,5601989.83
1292.1,3,3,5,LB Nagar,Apartment,14,South-West,0.83,4135666.03
1270.9,2,1,8,Kukatpally,Apartment,10,North-East,5.52,6884896.7
2289.9,3,3,7,Banjara Hills,Villa,5,West,3.7,42130459.89
1330.5,3,2,24,Kukatpally,Villa,17,North,7.28,9428548.08
2132.0,3,3,23,Madhapur,Independent House,13,North-East,6.26,24467894.18
526.6,3,2,13,Banjara Hills,Independent House,22,East,2.47,7426089.07
2878.5,1,1,34,Banjara Hills,Apartment,10,North-East,7.33,31873969.55
1194.7,2,1,13,Kukatpally,Independent House,6,North,3.11,6984238.67
1789.0,5,5,15,LB Nagar,Apartment,1,South,2.49,5446590.36
1876.5,2,1,18,Kukatpally,Apartment,6,South-West,4.19,8466473.43
1126.5,3,2,20,Kondapur,Studio,18,South-West,1.58,5521502.83
1850.5,3,3,6,Banjara Hills,Independent House,7,North,3.25,31678472.35
1879.1,4,3,10,Miyapur,Apartment,13,North-East,2.6,8127938.06
1007.8,2,2,24,Banjara Hills,Apartment,5,East,0.22,11253890.82
1014.3,2,2,29,Uppal,Studio,23,North-East,3.01,2636704.38
1424.9,4,3,14,Uppal,Apartment,22,East,4.67,4818452.98
1336.5,3,3,4,LB Nagar,Apartment,20,South-West,8.3,5031430.59
2166.2,3,3,29,Madhapur,Apartment,18,West,1.8,17788719.4
1786.5,2,1,20,Gachibowli,Apartment,14,North-East,3.27,15876968.27
1361.3,2,2,15,Madhapur,Apartment,0,South,0.29,9588525.87
1733.3,4,3,20,Uppal,Studio,1,West,0.75,4685336.55
300.0,3,3,28,Gachibowli,Apartment,11,South-West,3.56,2652709.28
1061.6,4,3,0,LB Nagar,Apartment,18,West,5.0,3946560.45
1558.3,5,4,12,Gachibowli,Independent House,3,South-West,7.48,17864588.28
2013.5,3,2,32,Banjara Hills,Independent House,13,South,7.63,26114326.82
1509.9,3,3,10,Gachibowli,Independent House,23,North,9.14,19914387.28
2202.0,3,3,34,Uppal,Independent House,20,West,9.08,8537009.26
1877.4,4,4,9,Kukatpally,Independent House,13,East,1.01,12873697.17
1131.4,3,2,16,Madhapur,Independent House,14,North-East,1.12,9502864.18
1323.0,1,1,2,Miyapur,Villa,1,North-East,4.97,5773129.78
1624.6,5,4,25,Miyapur,Independent House,0,South-West,5.89,7512239.3
1153.3,3,3,8,Kukatpally,Villa,7,South-West,5.98,8185476.53
2242.2,4,3,29,Kukatpally,Apartment,20,West,4.86,10463360.92
790.2,2,1,4,Banjara Hills,Independent House,0,South,9.81,12575508.1
1573.9,3,2,4,Madhapur,Independent House,19,South-West,5.09,17025732.64
1804.5,3,3,16,Kukatpally,Apartment,6,South,9.35,8877402.6
1227.6,3,3,2,Gachibowli,Studio,2,North-East,9.88,11128028.27
1103.7,1,1,11,Kondapur,Apartment,2,North-East,4.44,6966700.98
1358.2,2,2,24,Banjara Hills,Apartment,17,South-West,1.34,17704830.22
1846.6,3,3,17,Uppal,Studio,1,North,3.26,4766396.15
1125.1,5,4,19,Banjara Hills,Apartment,13,West,3.59,17108290.43
812.1,1,1,3,Banjara Hills,Apartment,23,South-West,8.88,11398375.38
2032.8,2,2,23,Miyapur,Apartment,14,North,9.62,9087505.38
1619.6,2,1,3,Gachibowli,Studio,8,West,1.7,13701116.23
1954.3,2,1,20,Madhapur,Apartment,22,South,0.2,15758979.28
1817.6,1,1,27,Madhapur,Independent House,1,South-West,8.31,14188845.32
2598.9,3,3,25,Gachibowli,Villa,6,North-East,5.59,30101219.92
2013.2,3,3,12,Uppal,Independent House,4,North,7.51,7341480.26
1001.8,2,1,5,Miyapur,Studio,0,South-West,3.32,3680918.31
1658.6,2,1,29,Gachibowli,Villa,23,East,1.59,21693247.51
1093.4,5,4,7,Miyapur,Apartment,5,South-West,2.65,5433894.08
1150.2,3,2,17,Miyapur,Studio,1,West,0.48,3269740.81
623.1,4,4,8,Kukatpally,Apartment,22,West,3.86,3430474.69
1242.6,2,1,1,Kukatpally,Apartment,24,West,0.99,7238147.28
1699.8,4,4,14,LB Nagar,Apartment,5,North,4.64,5500495.44
1363.7,4,4,19,Kondapur,Independent House,10,East,7.99,9966900.05
795.3,2,1,26,Kondapur,Apartment,16,North-East,0.48,4850715.6
562.3,3,3,25,Kukatpally,Independent House,10,East,8.97,2987029.13
2561.5,3,3,29,Uppal,Apartment,19,East,1.23,7961741.48
1578.8,2,2,28,Miyapur,Apartment,6,East,6.56,5827518.75
946.8,3,3,14,Banjara Hills,Apartment,20,South-West,2.41,13824447.98
1654.0,2,2,11,Kondapur,Villa,13,East,8.45,14969134.7
2604.1,3,2,21,Miyapur,Apartment,0,North-East,0.1,8296535.24
1741.3,5,4,16,Gachibowli,Apartment,15,South,4.21,22975416.85
300.0,2,2,10,LB Nagar,Apartment,0,North-East,9.62,881972.92
2858.8,2,2,1,Uppal,Apartment,21,North,1.13,11688498.05
382.9,2,1,16,Uppal,Independent House,24,South-West,7.61,1650502.43
1286.7,5,4,16,Banjara Hills,Apartment,3,North,7.27,16446957.24
776.6,2,2,32,Kukatpally,Apartment,13,West,3.19,3656919.31
993.0,2,2,28,Kukatpally,Studio,8,South-West,0.6,3340604.46
1556.4,3,3,9,Miyapur,Apartment,1,North,8.33,6732717.42
300.0,3,3,3,Uppal,Apartment,16,East,9.05,1052721.1
1350.4,3,3,27,Madhapur,Villa,0,South,1.28,11643923.61
2031.0,5,5,17,Kukatpally,Independent House,0,West,8.48,11123714.76
936.2,1,1,1,Miyapur,Independent House,20,North-East,8.33,4929789.24
635.3,3,2,26,Uppal,Apartment,7,East,5.77,1970258.13
1323.4,3,2,12,Uppal,Apartment,22,North-East,7.84,4613677.4
1213.9,2,1,5,Madhapur,Apartment,14,North-East,0.39,11133552.4
1072.6,4,4,23,LB Nagar,Apartment,13,East,4.96,3493889.06
746.4,3,2,27,Banjara Hills,Apartment,10,South,9.67,10606696.68
1685.6,2,2,27,Kondapur,Studio,9,South,7.75,8956426.02
1727.4,1,1,9,Kukatpally,Independent House,5,South-West,2.68,9359798.12
813.9,1,1,20,Banjara Hills,Apartment,17,West,6.24,10079386.95
890.0,4,3,16,Kondapur,Apartment,15,North,2.13,6649611.6
1475.1,2,1,30,Kukatpally,Independent House,0,North,2.22,6046011.77
869.3,4,3,6,Kukatpally,Apartment,8,North,1.89,5249887.87
1498.3,2,2,28,Banjara Hills,Apartment,22,South-West,1.9,19929259.97
2207.4,5,4,12,Madhapur,Apartment,12,South,4.99,22789394.29
1367.1,4,4,21,Gachibowli,Independent House,6,East,3.1,14492894.07
732.5,1,1,17,Miyapur,Independent House,5,South-West,7.78,3283172.74
1615.7,1,1,12,Madhapur,Apartment,4,East,8.94,13226969.26
1302.3,4,3,8,Kukatpally,Apartment,21,South-West,4.88,7271557.25
1317.4,1,1,12,Miyapur,Independent House,7,North,1.91,6431360.3
1661.4,2,2,21,Uppal,Independent House,7,North-East,9.98,6056258.73
1780.1,4,3,21,Gachibowli,Independent House,1,South-West,0.47,15309955.09
1419.5,4,3,21,LB Nagar,Apartment,22,South-West,5.5,4613864.79
1366.6,3,2,22,Gachibowli,Independent House,9,East,2.2,13945920.96
2534.9,4,3,1,Banjara Hills,Studio,17,North,9.38,37312810.92
2060.3,3,2,13,Banjara Hills,Independent House,17,East,3.25,31197581.13
1858.5,3,3,11,Gachibowli,Apartment,8,South,9.58,20898769.02
1472.2,2,2,13,Uppal,Independent House,12,North,9.73,6252037.51
846.8,3,3,13,Gachibowli,Apartment,2,South-West,9.43,8617084.9
2020.1,3,2,6,Miyapur,Apartment,16,South,7.93,10349372.09
1479.4,3,3,33,Kondapur,Apartment,16,North,7.41,9092610.75
1082.6,5,4,0,Banjara Hills,Studio,5,East,9.53,15955296.1
1266.3,2,2,20,Kondapur,Apartment,4,West,2.24,7050483.19
868.6,3,3,16,Banjara Hills,Studio,9,North-East,8.1,9817596.82
1981.5,3,3,24,Kondapur,Apartment,17,East,1.13,13578721.7
1775.7,2,1,29,Kukatpally,Apartment,12,South-West,3.62,7713700.51
1499.9,2,1,22,Kukatpally,Apartment,1,South,4.02,5803486.36
1376.5,5,5,26,Madhapur,Independent House,14,South,9.95,16256672.01
1025.6,2,2,9,Uppal,Apartment,17,North,3.21,3141692.88
300.0,3,2,34,Kukatpally,Apartment,4,East,5.55,1293736.58
622.9,3,3,3,Madhapur,Apartment,11,West,6.33,5769563.46
991.5,4,3,23,Kondapur,Apartment,20,South,6.78,6712387.18
908.9,3,3,5,Banjara Hills,Apartment,8,North,1.2,14797487.56
1559.1,1,1,8,LB Nagar,Apartment,2,West,5.59,4298761.24
1846.3,2,1,28,Uppal,Apartment,23,North-East,6.35,6069493.11
1329.4,3,3,23,Madhapur,Studio,2,North,9.03,10006307.52
2174.9,2,2,22,Miyapur,Apartment,1,North,9.57,8306213.82
969.4,3,2,28,Miyapur,Apartment,6,North-East,2.35,3911159.22
1325.5,2,1,9,Kukatpally,Apartment,18,East,2.11,7327910.04
1372.0,1,1,22,Banjara Hills,Apartment,16,East,6.84,19775257.09
2000.7,5,5,7,LB Nagar,Independent House,5,West,4.89,6687814.97
1458.2,4,4,16,LB Nagar,Apartment,1,East,7.44,4399549.27
1473.5,3,3,14,LB Nagar,Apartment,23,North,8.48,4898860.26
489.8,2,1,21,LB Nagar,Independent House,0,East,0.11,1384440.18
905.1,5,4,2,LB Nagar,Apartment,23,South,8.79,3320102.55
2002.8,3,3,0,Miyapur,Studio,11,East,2.65,9223657.87
300.0,5,5,1,Banjara Hills,Studio,4,West,9.69,4320975.26
2138.6,1,1,9,Kondapur,Apartment,8,West,4.3,13776676.23
1674.8,2,1,20,Gachibowli,Apartment,7,South,8.52,15736492.57
988.9,3,3,5,Gachibowli,Apartment,3,North,2.0,9428659.2
942.4,4,4,34,Uppal,Apartment,10,North-East,5.25,2760204.5
2442.8,2,1,14,Uppal,Apartment,16,North-East,0.63,8319773.31
2176.3,2,1,10,Kukatpally,Independent House,11,North,7.35,13299868.71
1334.3,3,2,31,Miyapur,Apartment,16,East,9.42,6655678.63
1474.0,5,4,6,Gachibowli,Apartment,24,South-West,8.43,17510184.2
1044.6,4,4,6,Gachibowli,Apartment,3,North,6.8,10812644.63
1474.1,4,3,13,Uppal,Studio,18,South,1.19,4252876.33
1029.4,3,2,2,Kondapur,Studio,5,South-West,9.84,7473673.95
1356.8,4,4,23,Kukatpally,Apartment,0,South,3.44,5624467.5
2395.7,3,3,27,Kondapur,Independent House,9,South,6.33,16831715.4
1347.4,2,2,12,Gachibowli,Apartment,9,North,2.73,13048429.9
823.6,3,2,30,Uppal,Independent House,24,North-East,8.27,2787757.94
648.5,3,2,0,Uppal,Independent House,8,West,3.78,3040789.82
1469.9,3,2,18,Miyapur,Studio,19,North,3.91,5212705.98
981.5,2,2,25,Madhapur,Apartment,23,North,0.04,7852542.76
1535.6,3,2,13,Miyapur,Apartment,8,East,5.75,7631285.86
509.3,4,4,33,LB Nagar,Studio,4,West,2.51,1051796.61
1779.6,2,1,15,Miyapur,Apartment,24,West,9.22,8543511.38
816.9,4,4,32,Kondapur,Apartment,11,East,7.83,5217010.59
1425.5,2,1,23,Madhapur,Independent House,11,North-East,9.52,13938650.51
1213.9,1,1,8,Kukatpally,Villa,18,North-East,3.9,9511379.39
2345.1,2,1,29,Madhapur,Independent House,9,South-West,6.62,20218297.22
1494.3,3,2,1,Kukatpally,Villa,13,East,4.52,9739192.25
2470.0,1,1,6,Banjara Hills,Independent House,23,North,9.09,42483844.13
1708.4,3,3,27,Gachibowli,Apartment,1,South,3.24,14117942.8
2184.0,4,4,31,Uppal,Independent House,18,North,3.29,7758568.68
1285.2,3,2,13,Kondapur,Villa,9,East,3.66,11520353.95
1590.0,4,4,23,Kondapur,Studio,13,North,4.98,8680074.09
2070.3,5,4,24,Kukatpally,Apartment,22,East,8.88,11875070.05
1897.7,2,1,25,Kondapur,Apartment,15,East,2.07,13238485.33
1692.0,1,1,31,Uppal,Villa,10,North-East,6.51,6644439.58
1219.6,2,2,3,Gachibowli,Apartment,24,East,3.06,13557453.42
1312.7,3,2,6,Uppal,Apartment,15,West,0.83,4307455.54
2025.7,2,2,32,Gachibowli,Villa,3,South-West,9.54,22935947.91
2140.3,3,3,19,Madhapur,Apartment,2,South-West,7.86,16899701.37
1073.9,3,2,18,Kukatpally,Apartment,8,East,9.52,6374717.44
990.9,3,3,14,LB Nagar,Apartment,17,North,4.0,2762423.13
902.7,2,1,12,Gachibowli,Apartment,10,North,7.57,9475978.82
1856.3,2,1,8,Kukatpally,Villa,4,South,6.51,13384787.27
888.8,2,2,13,Banjara Hills,Apartment,24,North-East,6.19,13463406.56
1849.7,4,4,2,Banjara Hills,Apartment,4,East,0.4,21726945.93
1700.1,3,3,10,Uppal,Apartment,2,North,0.72,4457623.2
1100.2,3,3,34,Miyapur,Apartment,9,West,1.95,4071015.07
2260.1,3,3,5,Kondapur,Apartment,2,South-West,7.5,14763539.19
595.8,3,2,25,Kukatpally,Apartment,14,West,7.98,3052086.52
2312.7,1,1,1,Kondapur,Apartment,10,East,6.47,16084089.44
1575.4,2,1,25,Madhapur,Apartment,23,South,1.92,11975056.57
300.0,2,2,9,Kondapur,Apartment,4,South-West,7.78,1856074.08
2275.5,1,1,24,Madhapur,Apartment,6,North-East,1.13,16620831.23
1934.7,2,1,17,Uppal,Apartment,17,East,8.94,6008575.06
1164.5,3,2,27,Kondapur,Apartment,17,North-East,3.85,7264517.81
869.4,1,1,23,Madhapur,Apartment,9,West,7.27,6835878.63
537.0,1,1,19,Kukatpally,Apartment,23,East,1.69,2608029.34
2728.5,2,1,25,Uppal,Apartment,21,South,3.14,9974156.29
892.1,2,2,33,Madhapur,Independent House,15,North-East,4.95,7388948.06
705.0,2,1,20,LB Nagar,Apartment,18,South-West,4.96,2144488.34
1547.4,1,1,6,Kondapur,Villa,13,South,0.97,14008092.68
499.2,2,2,4,Miyapur,Independent House,11,North,5.48,2669314.58
860.1,5,4,19,LB Nagar,Apartment,13,South,0.75,2543396.01
1947.2,2,1,15,Kondapur,Apartment,21,West,9.24,15734008.22
1655.3,2,1,21,Gachibowli,Apartment,0,East,4.22,14508602.22
1187.5,3,3,23,Miyapur,Apartment,2,North,4.39,4798011.12
1410.1,2,2,6,Banjara Hills,Apartment,11,West,5.77,18944057.8
1156.6,3,2,26,Kondapur,Apartment,14,East,7.82,7942069.56
1365.9,2,2,34,LB Nagar,Villa,4,North-East,0.7,4045679.0
981.0,4,3,11,Kondapur,Apartment,15,South-West,7.03,7146975.37
1080.9,4,3,32,Miyapur,Independent House,0,North-East,9.11,4415504.9
1064.1,3,2,32,Kukatpally,Villa,6,South-West,4.39,6458441.57
1000.8,2,1,14,Gachibowli,Apartment,11,North,0.13,9469562.76
1974.2,3,3,27,Madhapur,Studio,1,North-East,2.47,13230483.33
1823.6,2,1,32,Kukatpally,Studio,15,West,9.41,8405435.78
887.2,4,4,29,Banjara Hills,Apartment,13,North,1.18,11691562.47
743.1,1,1,13,Kondapur,Apartment,14,East,0.14,4694609.07
1313.5,3,3,23,Kondapur,Apartment,12,South,9.36,8966922.93
2585.4,2,1,20,Uppal,Apartment,17,North,8.63,8886004.81
834.8,3,2,14,Banjara Hills,Apartment,16,South,4.6,11739738.38
1311.3,2,1,22,Uppal,Apartment,16,South-West,0.05,3888449.09
1448.8,2,2,32,Kondapur,Apartment,5,East,5.84,8438585.04
1340.2,3,2,0,Miyapur,Villa,17,North,8.17,10633823.25
1148.0,3,2,31,Kukatpally,Apartment,4,North,2.86,4958422.6
2035.3,2,1,12,Madhapur,Apartment,0,North-East,1.73,14917608.65
1650.0,1,1,28,LB Nagar,Apartment,24,South,9.05,5051329.54
1865.2,4,4,3,Gachibowli,Villa,4,North-East,7.68,23524058.13
1724.2,3,3,31,Banjara Hills,Independent House,2,South-West,4.48,23820339.46
1891.7,3,2,15,Uppal,Apartment,7,West,9.05,5932141.71
2271.4,3,3,32,Kukatpally,Independent House,24,North,6.08,13101597.34
2132.1,3,3,14,LB Nagar,Apartment,21,North,9.44,6943855.86
2678.6,3,3,26,Kondapur,Independent House,17,North-East,1.03,18840063.68
2069.5,1,1,20,Banjara Hills,Independent House,4,North,4.36,31642135.5
1031.8,3,2,7,Banjara Hills,Apartment,15,North-East,6.79,15575582.16
1866.0,3,2,8,Kondapur,Independent House,20,West,4.08,14070773.3
1790.7,1,1,18,Gachibowli,Studio,8,South-West,3.5,13546683.18
2456.2,3,3,17,LB Nagar,Villa,6,North,6.95,10807620.71
868.1,2,2,21,Banjara Hills,Apartment,21,South-West,6.06,12359387.03
1706.9,1,1,28,LB Nagar,Independent House,3,North,2.83,4438904.2
1025.4,4,3,27,Gachibowli,Apartment,22,East,4.44,10174193.36
1681.9,4,4,2,Banjara Hills,Villa,11,West,7.07,34807769.5
1281.9,2,2,17,Madhapur,Villa,18,North,6.27,16154552.64
1663.7,3,2,5,Gachibowli,Apartment,9,East,4.53,16935498.82
624.3,1,1,17,Kondapur,Apartment,17,North-East,2.6,4373163.73
1836.3,3,3,18,Madhapur,Apartment,23,North,1.15,17003371.28
1513.3,2,1,34,Kukatpally,Apartment,12,North-East,8.4,6616443.94
1483.7,4,3,13,Kukatpally,Apartment,5,South-West,8.2,8044874.63
2472.6,2,1,15,Banjara Hills,Apartment,1,East,6.13,33003568.29
1189.6,2,2,17,Banjara Hills,Independent House,23,West,5.71,17524046.01
1588.2,4,4,4,Gachibowli,Apartment,24,South,1.36,16043131.97
1455.1,1,1,2,Gachibowli,Apartment,16,South-West,4.47,14902812.85
1508.9,2,2,24,Banjara Hills,Independent House,0,South-West,4.84,20015528.85
2622.0,2,2,10,Madhapur,Apartment,22,West,4.61,26524623.29
1435.1,3,2,12,Kukatpally,Apartment,12,West,2.42,7766306.84
1088.0,1,1,34,Madhapur,Villa,5,West,1.24,11603240.77
2429.0,3,2,8,Madhapur,Studio,9,North,9.31,19550260.12
1230.8,2,1,31,Kondapur,Independent House,23,South,5.56,8896636.43
517.2,3,3,21,Kukatpally,Apartment,19,North,8.63,2677010.64
992.5,4,4,9,Madhapur,Apartment,14,North-East,6.72,11340979.79
714.4,2,2,33,Gachibowli,Studio,18,North,8.2,6199202.06
410.0,3,3,21,Kondapur,Independent House,21,South,2.16,3117314.19
1200.3,2,2,10,Banjara Hills,Villa,15,South,1.06,20049116.38
1361.4,1,1,15,Kondapur,Independent House,7,West,6.14,9982634.31
2049.3,4,3,13,LB Nagar,Apartment,1,East,5.49,5614027.58
1746.2,4,4,29,Kondapur,Apartment,3,West,0.96,10153260.85
1721.1,4,4,16,Banjara Hills,Villa,5,North-East,6.11,29398484.73
908.7,5,5,1,Miyapur,Studio,19,North-East,1.82,4019402.37
1886.7,2,1,24,Gachibowli,Apartment,2,East,1.08,14693618.53
2165.2,3,2,26,Gachibowli,Independent House,3,North,9.85,20829476.5
1617.0,2,2,13,Gachibowli,Apartment,24,North-East,5.56,17410395.94
1632.4,5,4,32,LB Nagar,Studio,10,North-East,3.3,3823371.74
704.4,3,2,14,LB Nagar,Apartment,3,East,0.98,1862238.12
1979.9,2,2,9,Kukatpally,Independent House,21,North-East,9.17,13604465.34
2379.5,4,4,24,Kukatpally,Apartment,24,North-East,9.43,15415780.15
1577.6,3,3,4,Miyapur,Independent House,12,East,2.57,8252765.82
1073.1,5,5,34,Kukatpally,Independent House,2,North,4.35,4666292.43
1310.9,3,2,23,Kukatpally,Apartment,15,East,6.46,6278171.05
1168.8,4,4,11,LB Nagar,Villa,21,South,1.11,4991755.62
1201.8,3,3,2,Miyapur,Studio,24,South-West,5.37,5524289.45
1756.4,3,3,20,Banjara Hills,Studio,14,West,2.19,20625898.0
1553.7,3,3,20,Kondapur,Apartment,23,North,2.25,10682654.02
1952.2,1,1,27,LB Nagar,Independent House,20,South,6.03,5929380.66
1604.0,1,1,9,Kondapur,Independent House,4,East,3.1,11585703.23
924.8,5,5,7,Gachibowli,Independent House,15,West,5.5,12415128.32
1124.6,4,3,14,Uppal,Apartment,16,West,2.62,3708762.41
1090.4,5,5,28,Kukatpally,Independent House,19,East,4.88,6645820.1
1297.4,1,1,31,Kukatpally,Apartment,13,North-East,9.32,5649603.44
2387.1,2,1,12,Kondapur,Apartment,18,North-East,4.85,17361554.87
2475.2,4,4,1,Banjara Hills,Apartment,14,East,5.01,40186476.35
1860.1,1,1,3,Kondapur,Apartment,6,East,4.93,12564509.47
1465.3,2,2,19,Kondapur,Apartment,12,East,8.57,10337147.96
651.1,2,2,0,LB Nagar,Apartment,23,South-West,6.82,2289136.27
1521.0,4,4,25,Madhapur,Villa,21,South,0.31,19171383.86
965.5,3,3,1,Gachibowli,Apartment,16,South,1.18,10436769.22
2296.8,2,1,14,Kondapur,Apartment,8,East,5.78,15410941.36
516.6,3,3,27,LB Nagar,Villa,5,East,7.6,2093694.83
1611.5,1,1,16,Kondapur,Studio,7,South-West,1.17,9125256.96
919.2,3,2,23,Kondapur,Studio,7,South-West,5.03,4910903.86
1394.8,3,3,11,Miyapur,Villa,24,South,6.42,8786085.27
1766.3,3,3,27,Miyapur,Studio,13,East,4.01,5993589.64
1962.1,2,2,14,Madhapur,Independent House,9,East,6.94,20025897.28
1366.6,2,1,26,LB Nagar,Studio,22,South-West,3.43,3178439.45
1818.7,1,1,33,Kukatpally,Studio,9,South,6.23,6037533.89
1035.6,5,5,13,Banjara Hills,Apartment,19,West,7.66,18458944.38
